date;solar_radiation_wm2;mm_precipitation; lightning_activity; km_lightning_distance;wind_direction;wind_speed_ms;gust_speed_ms;air_temperature_c; kpa_vapor_pressure; kpa_atmospheric_pressure;x_axis_level;y_axis_level; mm_h_max_precip_rate; c_rh_sensor_temp; kpa_vdp
05-12-2020;0;0;0;0;88;0,37;0,85;12,6;1,258;98,16;0,3;0,3;0;12,2;0,2
05-12-2020;0;0;0;0;23;0,29;0,81;12;1,219;98,15;0,2;0,2;0;11,8;0,18
05-12-2020;0;0;0;0;78;0,46;0,99;11,6;1,205;98,13;0,2;0,2;0;11,4;0,16
05-12-2020;0;0;0;0;60;0,42;0,72;11,5;1,215;98,12;0,2;0,3;0;11;0,14
05-12-2020;0;0;0;0;138;0,18;0,48;11,2;1,211;98,12;0,2;0,2;0;10,8;0,12
05-12-2020;0;0;0;0;61;0,3;0,61;11,1;1,221;98,12;0,2;0,3;0;10,6;0,1
05-12-2020;0;0;0;0;67;0,29;0,56;11;1,205;98,13;0,2;0,3;0;10,3;0,1
05-12-2020;0;0;0;0;128;0,24;0,58;10,4;1,182;98,12;0,2;0,3;0;10,1;0,08
05-12-2020;0;0;0;0;20;0,31;0,66;10,4;1,18;98,12;0,2;0,2;0;9,9;0,08
05-12-2020;0;0;0;0;142;0,28;0,63;10,2;1,175;98,13;0,2;0,2;0;9,6;0,07
05-12-2020;0;0;0;0;28;0,32;0,63;10;1,177;98,13;0,2;0,3;0;9,6;0,05
05-12-2020;0;0;0;0;93;0,4;0,63;10;1,179;98,12;0,2;0,3;0;9,5;0,05
05-12-2020;0;0;0;0;135;0,25;0,54;9,8;1,17;98,12;0,2;0,3;0;9,4;0,04
05-12-2020;0;0;0;0;20;0,38;0,68;9,5;1,158;98,12;0,2;0,2;0;9,2;0,03
05-12-2020;0;0;0;0;93;0,2;0,52;9,4;1,15;98,13;0,2;0,3;0;9;0,03
05-12-2020;0;0;0;0;52;0,21;0,53;9,3;1,141;98,13;0,2;0,2;0;8,8;0,03
05-12-2020;0;0;0;0;88;0,15;0,38;9,2;1,138;98,13;0,2;0,3;0;8,7;0,02
05-12-2020;0;0;0;0;172;0,14;0,35;8,9;1,129;98,14;0,2;0,3;0;8,6;0,01
05-12-2020;0;0;0;0;95;0,15;0,33;8,9;1,12;98,15;0,2;0,2;0;8,4;0,02
05-12-2020;0;0;0;0;83;0,23;0,45;8,7;1,113;98,16;0,2;0,2;0;8,3;0,01
05-12-2020;0;0;0;0;17;0,26;0,65;8,6;1,101;98,16;0,2;0,2;0;8,1;0,02
05-12-2020;0;0;0;0;93;0,18;0,38;8,4;1,089;98,17;0,3;0,2;0;8;0,01
05-12-2020;0,6;0;0;0;64;0,41;0,98;8,3;1,084;98,18;0,3;0,3;0;7,9;0,01
05-12-2020;4,5;0;0;0;98;0,23;0,55;8,2;1,077;98,21;0,3;0,3;0;7,8;0,01
05-12-2020;12,5;0;0;0;86;0,35;0,61;8,3;1,078;98,23;0,3;0,2;0;7,9;0,01
05-12-2020;53,3;0;0;0;46;0,24;0,49;8,4;1,099;98,23;0,2;0,3;0;8,1;0
05-12-2020;104,8;0;0;0;229;0,33;0,58;8,8;1,135;98,23;0,3;0,3;0;9,4;#N/D
05-12-2020;147,5;0;0;0;349;0,37;0,99;9,3;1,169;98,21;0,3;0,3;0;10,9;0
05-12-2020;191;0;0;0;285;0,23;0,41;10,7;1,282;98,22;0,3;0,4;0;12,8;0
05-12-2020;236,4;0;0;0;262;0,27;0,49;12,2;1,413;98,23;0,2;0,5;0;14,9;0,01
05-12-2020;283,4;0;0;0;306;0,68;1,27;13,6;1,5;98,23;0,3;0,5;0;16,8;0,06
05-12-2020;315,6;0;0;0;333;0,48;0,79;14,7;1,497;98,26;0,4;0,6;0;18,4;0,17
05-12-2020;334,9;0;0;0;20;0,28;0,61;16,4;1,546;98,25;0,3;0,5;0;20,2;0,32
05-12-2020;399,3;0;0;0;29;0,3;0,78;17,8;1,55;98,24;0,4;0,5;0;22;0,48
05-12-2020;479,6;0;0;0;40;0,42;0,93;18,8;1,511;98,25;0,3;0,6;0;23,4;0,66
05-12-2020;539,4;0;0;0;32;0,45;1,05;19,9;1,51;98,26;0,3;0,6;0;24,5;0,81
05-12-2020;589;0;0;0;251;0,81;1,81;20,3;1,455;98,26;0,2;0,7;0;25,2;0,92
05-12-2020;636;0;0;0;284;0,84;2,8;20,8;1,397;98,26;0,3;0,7;0;25,5;1,05
05-12-2020;624,5;0;0;0;292;0,89;2,23;21,2;1,367;98,26;0,3;0,6;0;25,9;1,15
05-12-2020;677,5;0;0;0;278;0,94;3,01;21,7;1,345;98,27;0,2;0,6;0;26,2;1,24
05-12-2020;786,5;0;0;0;278;0,84;2,02;22,2;1,443;98,27;0,3;0,7;0;26,4;1,22
05-12-2020;830,1;0;0;0;254;1,03;2,35;22,5;1,455;98,27;0,2;0,6;0;26,7;1,27
05-12-2020;870,1;0;0;0;231;1,05;2,14;22,9;1,461;98,27;0,2;0,5;0;26,6;1,33
05-12-2020;908,5;0;0;0;285;0,93;1,9;23,2;1,489;98,27;0,3;0,5;0;26,9;1,36
05-12-2020;940,8;0;0;0;298;1,38;3,14;23,5;1,492;98,26;0,4;0,6;0;27;1,39
05-12-2020;973,1;0;0;0;252;0,96;2,62;24;1,514;98,27;0,3;0,5;0;27;1,47
05-12-2020;1001,1;0;0;0;315;1,08;2,54;24,4;1,593;98,26;0,2;0,5;0;27,3;1,46
05-12-2020;1022,8;0;0;0;284;1,29;3,45;24,5;1,506;98,27;0,2;0,5;0;27,3;1,56
05-12-2020;1041;0;0;0;287;1,39;3,3;24,8;1,521;98,26;0,2;0,3;0;27,2;1,61
05-12-2020;1056,9;0;0;0;298;1,3;3,43;25;1,526;98,26;0,2;0,5;0;27,3;1,65
05-12-2020;1068,9;0;0;0;300;1,63;4,02;25,2;1,536;98,26;0;0,6;0;27,4;1,66
05-12-2020;1074,9;0;0;0;305;1,75;4,34;25,5;1,557;98,24;0,3;0,7;0;27,4;1,71
05-12-2020;1074,3;0;0;0;303;1,75;4,22;26;1,537;98,23;0,1;0,3;0;27,6;1,82
05-12-2020;1049,3;0;0;0;288;1,31;4,74;26,4;1,542;98,23;0,2;0,6;0;27,9;1,9
05-12-2020;926,2;0;0;0;224;1,13;2,93;27;1,587;98,23;0,2;0,3;0;28,5;1,97
05-12-2020;950,3;0;0;0;232;1;2,23;27,2;1,609;98,23;0,3;0,4;0;29;2
05-12-2020;1016,5;0;0;0;297;1,27;3,33;27,3;1,577;98,22;0,3;0,5;0;29,3;2,05
05-12-2020;1018,2;0;0;0;221;1,06;4,52;27,7;1,479;98,19;0,2;0,4;0;29,6;2,23
05-12-2020;989,9;0;0;0;248;0,88;2,77;28;1,523;98,16;0,2;0,3;0;29,9;2,26
05-12-2020;957,3;0;0;0;152;0,84;2,86;28,2;1,587;98,17;0,2;0,3;0;30,4;2,25
05-12-2020;750,3;0;0;0;282;1,12;3,36;28,5;1,529;98,16;0,2;0,5;0;30,7;2,36
05-12-2020;892,8;0;0;0;315;1,12;3,04;28,5;1,544;98,16;0,2;0,3;0;30,9;2,35
05-12-2020;865,7;0;0;0;233;0,82;2,18;28,7;1,609;98,14;0,2;0,3;0;31;2,32
05-12-2020;482,5;0;0;0;292;0,87;3,17;29;1,605;98,13;0,4;0,4;0;31,3;2,39
05-12-2020;257,6;0;0;0;264;1,12;2,69;29;1,571;98,11;0,2;0,6;0;31;2,45
05-12-2020;728,3;0;0;0;292;0,84;2,61;28,8;1,541;98,1;0,2;0,3;0;30,9;2,42
05-12-2020;689,9;0;0;0;239;0,58;1,77;29,3;1,625;98,09;0,2;0,2;0;31,4;2,44
05-12-2020;641,8;0;0;0;282;1,31;4,62;29;1,533;98,09;0,1;0,4;0;31,9;2,46
05-12-2020;594,2;0;0;0;278;1,02;2,81;29;1,497;98,08;0,2;0,3;0;31,7;2,51
05-12-2020;541,5;0;0;0;295;0,99;2,15;29;1,489;98,07;0,2;0,4;0;31,9;2,52
05-12-2020;491;0;0;0;307;0,99;2,57;29;1,396;98,07;0,3;0,3;0;31,8;2,61
05-12-2020;435,3;0;0;0;285;0,76;2,37;28,7;1,443;98,07;0,2;0,3;0;31,8;2,5
05-12-2020;384,3;0;0;0;300;0,88;2,02;28,7;1,419;98,06;0,3;0,3;0;31,8;2,51
05-12-2020;330,5;0;0;0;309;0,7;2,05;28,9;1,319;98,06;0,3;0,3;0;31,6;2,67
05-12-2020;276,3;0;0;0;307;0,74;2,33;28,4;1,409;98,06;0,3;0,3;0;31,4;2,47
05-12-2020;221,7;0;0;0;299;0,82;2,47;27,6;1,399;98,07;0,3;0,3;0;30,9;2,28
05-12-2020;128,3;0;0;0;286;0,89;3,09;26,1;1,271;98,1;0,3;0,4;0;29,4;2,11
05-12-2020;33,8;0;0;0;316;0,83;2,34;25,2;1,191;98,12;0,2;0,4;0;27,2;2,01
05-12-2020;27,5;0;0;0;334;0,56;1,59;23,9;1,209;98,15;0,2;0,4;0;25,2;1,76
05-12-2020;20,9;0;0;0;309;0,51;1,48;22,9;1,229;98,14;0,2;0,3;0;23,6;1,56
05-12-2020;12,6;0;0;0;334;0,66;1,68;22;1,151;98,15;0,2;0,3;0;22,4;1,5
05-12-2020;4,3;0;0;0;318;1,01;2,6;21,5;1,087;98,15;0,2;0,3;0;21,4;1,48
05-12-2020;0,2;0;0;0;329;1,17;2,08;20,7;1,077;98,17;0,2;0,4;0;20,7;1,36
05-12-2020;0;0;0;0;310;1,07;2,21;20,2;1,065;98,18;0,2;0,4;0;20;1,3
05-12-2020;0;0;0;0;303;1,32;2,56;19,9;1,061;98,18;0,2;0,3;0;19,6;1,26
05-12-2020;0;0;0;0;326;0,82;1,94;19,6;1,061;98,19;0,2;0,3;0;19,1;1,21
05-12-2020;0;0;0;0;303;1,2;1,9;18,2;1,093;98,2;0,2;0,3;0;18,5;1
05-12-2020;0;0;0;0;285;1,45;2,46;18,6;1,074;98,21;0,2;0,3;0;17,9;1,07
05-12-2020;0;0;0;0;275;0,74;1,81;18,6;1,074;98,22;0,3;0,3;0;17,9;1,07
05-12-2020;0;0;0;0;109;0,8;2,14;16,6;1,143;98,21;0,2;0,3;0;17,2;0,75
05-12-2020;0;0;0;0;80;0,52;1;16;1,163;98,21;0,2;0,3;0;16,2;0,65
05-12-2020;0;0;0;0;88;0,8;1,21;15,4;1,149;98,21;0,2;0,3;0;15,3;0,59
05-12-2020;0;0;0;0;87;0,36;0,83;14,5;1,177;98,21;0,2;0,3;0;14,5;0,47
06-12-2020;0;0;0;0;97;0,54;0,94;14,2;1,149;98,19;0,2;0,3;0;13,8;0,47
06-12-2020;0;0;0;0;92;0,49;0,81;13,2;1,146;98,18;0,2;0,2;0;13,1;0,37
06-12-2020;0;0;0;0;92;0,59;0,93;13,3;1,132;98,17;0,2;0,2;0;12,7;0,4
06-12-2020;0;0;0;0;95;0,48;0,95;12,9;1,135;98,16;0,2;0,2;0;12,4;0,35
06-12-2020;0;0;0;0;84;0,4;0,79;12,4;1,135;98,15;0,2;0,2;0;12,1;0,31
06-12-2020;0;0;0;0;103;0,26;0,55;11,9;1,102;98,13;0,2;0,2;0;11,6;0,29
06-12-2020;0;0;0;0;76;0,26;0,71;11,6;1,117;98,11;0,1;0,2;0;11,1;0,25
06-12-2020;0;0;0;0;12;0,29;0,74;11,2;1,095;98,09;0,2;0,3;0;10,7;0,24
06-12-2020;0;0;0;0;57;0,29;0,64;11,1;1,09;98,1;0,2;0,3;0;10,4;0,23
06-12-2020;0;0;0;0;89;0,28;0,42;10,5;1,085;98,1;0,2;0,2;0;10,1;0,19
06-12-2020;0;0;0;0;102;0,34;0,66;10,4;1,095;98,1;0,2;0,3;0;9,8;0,17
06-12-2020;0;0;0;0;31;0,25;0,48;10,2;1,091;98,1;0,2;0,3;0;9,6;0,16
06-12-2020;0;0;0;0;192;0,21;0,5;9,8;1,08;98,1;0,2;0,3;0;9,3;0,13
06-12-2020;0;0;0;0;71;0,49;0,84;9,9;1,087;98,09;0,2;0,2;0;9,1;0,13
06-12-2020;0;0;0;0;104;0,28;0,46;9,6;1,079;98,08;0,2;0,2;0;9;0,12
06-12-2020;0;0;0;0;3;0,4;0,73;9,3;1,073;98,08;0,2;0,2;0;8,8;0,1
06-12-2020;0;0;0;0;77;0,38;0,61;9,3;1,075;98,07;0,2;0,2;0;8,6;0,1
06-12-2020;0;0;0;0;10;0,28;0,67;8,9;1,077;98,06;0,2;0,2;0;8,5;0,06
06-12-2020;0;0;0;0;78;0,36;0,59;8,8;1,069;98,06;0,3;0,2;0;8,3;0,07
06-12-2020;0;0;0;0;137;0,42;0,87;8,9;1,063;98,06;0,2;0,2;0;8,2;0,07
06-12-2020;0;0;0;0;352;0,72;1,43;8,3;1,063;98,06;0,2;0,3;0;8,1;0,03
06-12-2020;0;0;0;0;73;0,35;0,84;8,5;1,05;98,05;0,3;0,2;0;7,9;0,06
06-12-2020;0;0;0;0;264;0,25;0,51;8,2;1,054;98,04;0,3;0,3;0;7,8;0,04
06-12-2020;0;0;0;0;81;0,36;0,62;8,2;1,05;98,04;0,2;0,2;0;7,7;0,04
06-12-2020;0;0;0;0;61;0,3;0,54;8,1;1,045;98,03;0,3;0,2;0;7,6;0,03
06-12-2020;0,7;0;0;0;30;0,29;0,77;8;1,048;98,02;0,3;0,2;0;7,6;0,02
06-12-2020;2,3;0;0;0;75;0,4;0,88;8;1,041;98,02;0,2;0,2;0;7,4;0,03
06-12-2020;11,5;0;0;0;193;0,2;0,46;7,7;1,045;98,03;0,3;0,2;0;7,5;0,01
06-12-2020;28,9;0;0;0;351;0,37;0,77;7,8;1,049;98,04;0,3;0,2;0;7,5;0,01
06-12-2020;47,9;0;0;0;78;0,24;0,42;8,2;1,076;98,05;0,3;0,2;0;7,8;0,01
06-12-2020;63,1;0;0;0;327;0,33;0,74;8,2;1,089;98,07;0,3;0,3;0;8,4;0
06-12-2020;116,3;0;0;0;335;0,22;0,44;8,7;1,127;98,06;0,2;0,3;0;9,2;#N/D
06-12-2020;149,3;0;0;0;297;0,25;0,56;9,8;1,211;98,04;0,3;0,4;0;10,9;#N/D
06-12-2020;289,7;0;0;0;22;0,21;0,51;11,3;1,34;98,05;0,3;0,5;0;13,2;#N/D
06-12-2020;223,2;0;0;0;4;0,41;0,73;12,8;1,429;98,05;0,2;0,3;0;15,4;0,05
06-12-2020;255,5;0;0;0;315;0,28;0,51;13,7;1,435;98,03;0,3;0,4;0;16,1;0,13
06-12-2020;269,4;0;0;0;306;0,48;0,92;14,4;1,481;98,04;0,3;0,4;0;17,2;0,16
06-12-2020;312;0;0;0;286;0,42;1,16;15,4;1,505;98,03;0,3;0,4;0;18;0,24
06-12-2020;370,9;0;0;0;260;0,59;1,26;16,3;1,472;98,02;0,3;0,5;0;19;0,38
06-12-2020;443,3;0;0;0;297;1,12;2,12;17,3;1,469;98;0,4;0,5;0;20,1;0,5
06-12-2020;451,3;0;0;0;301;1,3;2,42;17,8;1,448;97,97;0,3;0,6;0;20,8;0,59
06-12-2020;620,5;0;0;0;314;1,1;2,23;18,8;1,461;97,96;0,3;0,6;0;21,7;0,7
06-12-2020;679,6;0;0;0;316;0,89;2,52;19,8;1,499;97,95;0,3;0,6;0;23,4;0,81
06-12-2020;791,5;0;0;0;255;0,74;1,67;20,8;1,485;97,96;0,2;0,6;0;24,5;0,96
06-12-2020;834,8;0;0;0;294;0,91;2,59;21,5;1,497;97,95;0,2;0,6;0;25,4;1,07
06-12-2020;876;0;0;0;296;0,69;1,98;22,2;1,465;97,93;0,2;0,5;0;25,9;1,21
06-12-2020;913,6;0;0;0;288;1,1;2,42;22,6;1,487;97,92;0,2;0,6;0;26,3;1,25
06-12-2020;946,3;0;0;0;274;1,12;3,32;23,1;1,498;97,9;0,3;0,5;0;26,4;1,33
06-12-2020;978,5;0;0;0;296;1,13;2,62;23,8;1,535;97,9;0,3;0,5;0;26,7;1,4
06-12-2020;1006,7;0;0;0;250;0,99;2,71;24,3;1,559;97,9;0,2;0,5;0;27;1,47
06-12-2020;1028,5;0;0;0;293;1,05;2,37;24,5;1,627;97,9;0,3;0,5;0;27,3;1,45
06-12-2020;1046,5;0;0;0;314;1,07;2,92;24,7;1,62;97,89;0,3;0,5;0;27,3;1,5
06-12-2020;1060,3;0;0;0;310;0,94;2,72;25;1,719;97,9;0,1;0,6;0;27,5;1,45
06-12-2020;1071,2;0;0;0;301;1,38;3,27;25,2;1,738;97,89;0,3;0,4;0;27,6;1,47
06-12-2020;1078,5;0;0;0;311;1,53;3,22;25,5;1,687;97,88;0,3;0,4;0;27,5;1,58
06-12-2020;1081,2;0;0;0;304;1,72;4,68;25,9;1,723;97,86;0,2;0,4;0;27,7;1,62
06-12-2020;1056,4;0;0;0;290;1,18;2,88;26,5;1,72;97,84;0,1;0,4;0;28;1,74
06-12-2020;934,4;0;0;0;303;1,07;2,63;26,9;1,781;97,82;0,2;0,4;0;28,6;1,77
06-12-2020;959,3;0;0;0;295;1,41;3,07;27,1;1,707;97,82;0,4;0,5;0;29;1,89
06-12-2020;1026,6;0;0;0;297;1,53;3,55;27,4;1,675;97,81;0,5;0,4;0;29,2;1,97
06-12-2020;1026,2;0;0;0;304;1,25;3,14;27,8;1,703;97,78;0;0,4;0;29,6;2,03
06-12-2020;998;0;0;0;284;1,37;4,1;28,2;1,674;97,77;0,2;0,5;0;30;2,15
06-12-2020;970,2;0;0;0;291;1,65;4,38;28,1;1,651;97,77;0,2;0,5;0;30,2;2,16
06-12-2020;761,5;0;0;0;319;1,71;3,83;28,2;1,662;97,77;0,1;0,4;0;30,2;2,15
06-12-2020;897,7;0;0;0;303;1,95;4,91;28,2;1,636;97,76;0,3;0,1;0;30,3;2,2
06-12-2020;877;0;0;0;306;1,72;4,1;28,4;1,614;97,75;0,2;0,3;0;30,4;2,26
06-12-2020;466,7;0;0;0;290;1,59;4,09;28,7;1,572;97,75;0,1;0,5;0;30,6;2,36
06-12-2020;279,3;0;0;0;311;1,8;4,49;28,7;1,548;97,74;0,4;0,7;0;30,4;2,39
06-12-2020;742,1;0;0;0;294;1,15;3,34;28,8;1,555;97,73;0,3;0,2;0;30,5;2,41
06-12-2020;704,5;0;0;0;308;1,18;2,9;28,9;1,573;97,72;0,2;0,3;0;31,1;2,41
06-12-2020;657;0;0;0;290;1,26;2,75;28,9;1,55;97,7;0,3;0,4;0;31,4;2,42
06-12-2020;607,3;0;0;0;292;1,11;3,65;29,2;1,478;97,68;0,2;0,3;0;31,8;2,58
06-12-2020;553,9;0;0;0;277;0,98;2,88;29,2;1,301;97,66;0,3;0,3;0;31,8;2,75
06-12-2020;496,5;0;0;0;302;1,2;3,38;29;1,368;97,66;0,2;0,4;0;32;2,65
06-12-2020;443,1;0;0;0;264;1,03;3,1;29,1;1,344;97,65;0,3;0,3;0;31,8;2,68
06-12-2020;390,2;0;0;0;292;0,85;2,35;28,9;1,343;97,65;0,3;0,4;0;31,8;2,64
06-12-2020;333,5;0;0;0;287;0,69;1,84;28,9;1,355;97,65;0,3;0,3;0;31,8;2,63
06-12-2020;279,4;0;0;0;121;0,45;1,14;29;1,464;97,65;0,3;0,3;0;31,8;2,53
06-12-2020;226,7;0;0;0;44;0,33;0,77;28,8;1,717;97,66;0,3;0,3;0;31,6;2,25
06-12-2020;140,5;0;0;0;61;0,23;0,89;28,5;1,751;97,68;0,3;0,4;0;31;2,13
06-12-2020;31,5;0;0;0;342;0,24;0,65;27;1,645;97,69;0,3;0,4;0;29,3;1,92
06-12-2020;26,3;0;0;0;1;0,16;0,38;25,5;1,672;97,68;0,3;0,4;0;27;1,6
06-12-2020;20,4;0;0;0;277;0,49;2,5;23,9;1,598;97,7;0,2;0,4;0;25;1,37
06-12-2020;12,9;0;0;0;329;0,8;1,69;23,1;1,479;97,73;0,2;0,4;0;23,5;1,34
06-12-2020;4,7;0;0;0;322;0,88;1,82;22,2;1,435;97,75;0,2;0,4;0;22,5;1,24
06-12-2020;0,5;0;0;0;314;0,75;1,6;22;1,357;97,78;0,2;0,4;0;21,7;1,28
06-12-2020;0;0;0;0;276;0,54;1,35;20,7;1,376;97,8;0,2;0,3;0;20,8;1,06
06-12-2020;0;0;0;0;354;0,53;0,97;20,2;1,338;97,8;0,2;0,3;0;20;1,03
06-12-2020;0;0;0;0;331;0,46;0,91;19;1,345;97,82;0,2;0,3;0;19,2;0,85
06-12-2020;0;0;0;0;224;0,51;1,08;18,5;1,361;97,84;0,2;0,4;0;18,3;0,76
06-12-2020;0;0;0;0;105;0,83;1,29;17,6;1,403;97,86;0,3;0,4;0;17,6;0,6
06-12-2020;0;0;0;0;98;0,46;0,95;17;1,376;97,87;0,2;0,3;0;17;0,57
06-12-2020;0;0;0;0;78;0,51;0,87;16,5;1,361;97,87;0,2;0,3;0;16,3;0,52
06-12-2020;0;0;0;0;87;0,47;0,87;15,6;1,325;97,86;0,2;0,3;0;15,8;0,44
06-12-2020;0;0;0;0;85;0,68;1,35;15,1;1,323;97,86;0,2;0,3;0;15;0,4
06-12-2020;0;0;0;0;94;0,58;0,98;15,4;1,327;97,85;0,2;0,3;0;14,7;0,42
07-12-2020;0;0;0;0;81;0,63;1,02;14,5;1,307;97,86;0,2;0,3;0;14,3;0,34
07-12-2020;0;0;0;0;92;0,86;1,31;14,8;1,295;97,85;0,2;0,3;0;14;0,38
07-12-2020;0;0;0;0;60;0,33;0,68;14,1;1,287;97,86;0,2;0,2;0;13,8;0,32
07-12-2020;0;0;0;0;69;0,42;0,93;13,9;1,282;97,86;0,2;0,3;0;13,4;0,31
07-12-2020;0;0;0;0;106;0,42;0,72;13,6;1,275;97,87;0,2;0,2;0;13,1;0,29
07-12-2020;0;0;0;0;349;0,46;0,8;13;1,283;97,86;0,2;0,2;0;12,8;0,21
07-12-2020;0;0;0;0;44;0,54;1,21;12,6;1,261;97,85;0,2;0,2;0;12,2;0,2
07-12-2020;0;0;0;0;67;0,57;0,88;12;1,247;97,84;0,2;0,3;0;11,8;0,16
07-12-2020;0;0;0;0;137;0,47;0,84;12,3;1,253;97,83;0,2;0,2;0;11,6;0,17
07-12-2020;0;0;0;0;23;0,59;0,99;11,7;1,261;97,82;0,2;0,2;0;11,4;0,12
07-12-2020;0;0;0;0;82;0,48;0,79;11,5;1,239;97,81;0,2;0,3;0;11,1;0,12
07-12-2020;0;0;0;0;135;0,27;0,54;11,4;1,242;97,82;0,2;0,2;0;10,9;0,1
07-12-2020;0;0;0;0;76;0,33;0,67;11,2;1,24;97,82;0,2;0,3;0;10,7;0,09
07-12-2020;0;0;0;0;41;0,3;0,68;10,9;1,233;97,81;0,2;0,2;0;10,5;0,07
07-12-2020;0;0;0;0;98;0,33;0,52;10,8;1,221;97,8;0,2;0,3;0;10,3;0,08
07-12-2020;0;0;0;0;15;0,22;0,43;10,4;1,212;97,78;0,2;0,2;0;10;0,05
07-12-2020;0;0;0;0;105;0,24;0,66;10,3;1,195;97,77;0,2;0,2;0;9,8;0,05
07-12-2020;0;0;0;0;140;0,15;0,31;9,9;1,187;97,76;0,2;0,3;0;9,6;0,03
07-12-2020;0;0;0;0;34;0,28;0,48;9,9;1,175;97,74;0,2;0,3;0;9,4;0,04
07-12-2020;0;0;0;0;53;0,26;0,52;9,7;1,168;97,74;0,2;0,3;0;9,2;0,04
07-12-2020;0;0;0;0;322;0,22;0,44;9,4;1,159;97,76;0,3;0,3;0;9;0,02
07-12-2020;0;0;0;0;97;0,35;0,74;9,4;1,151;97,77;0,2;0,2;0;8,9;0,03
07-12-2020;0;0;0;0;330;0,38;0,66;9,1;1,139;97,78;0,2;0,2;0;8,8;0,02
07-12-2020;0;0;0;0;65;0,34;0,55;9,3;1,139;97,79;0,2;0,3;0;8,6;0,03
07-12-2020;0;0;0;0;30;0,35;0,56;9;1,132;97,79;0,2;0,3;0;8,6;0,01
07-12-2020;0,3;0;0;0;92;0,34;0,73;8,8;1,127;97,78;0,2;0,2;0;8,5;0
07-12-2020;3,7;0;0;0;340;0,29;0,5;8,5;1,107;97,8;0,3;0,2;0;8,2;0,01
07-12-2020;10,4;0;0;0;30;0,43;0,83;8,6;1,102;97,82;0,3;0,2;0;8,1;0,01
07-12-2020;51,3;0;0;0;109;0,55;0,87;8,8;1,121;97,81;0,2;0,3;0;8,5;0,01
07-12-2020;105,9;0;0;0;300;0,33;0,68;8,9;1,139;97,79;0,3;0,4;0;9,8;0
07-12-2020;149,9;0;0;0;13;0,29;0,49;9,7;1,203;97,79;0,3;0,4;0;11,3;0
07-12-2020;194,3;0;0;0;313;0,27;0,53;10,8;1,295;97,8;0,2;0,4;0;13,1;0
07-12-2020;240,1;0;0;0;5;0,29;0,64;12,3;1,431;97,79;0,3;0,4;0;15;0
07-12-2020;288,3;0;0;0;313;0,36;0,73;13,8;1,507;97,81;0,4;0,5;0;17;0,07
07-12-2020;322,3;0;0;0;282;0,41;0,83;14,8;1,527;97,8;0,3;0,6;0;18,9;0,16
07-12-2020;338,5;0;0;0;295;0,82;2,66;15,6;1,515;97,8;0,4;0,7;0;20,2;0,25
07-12-2020;395;0;0;0;273;0,99;2,24;16,5;1,485;97,82;0,3;0,7;0;20,7;0,39
07-12-2020;478,4;0;0;0;259;0,75;1,79;17,3;1,52;97,83;0,2;0,7;0;21,6;0,45
07-12-2020;538,7;0;0;0;269;0,95;2,48;17,8;1,523;97,86;0,2;0,6;0;22,4;0,52
07-12-2020;589,3;0;0;0;247;0,92;1,76;18,4;1,526;97,88;0,2;0,7;0;23;0,59
07-12-2020;638,5;0;0;0;278;0,8;2,01;19,1;1,536;97,88;0,2;0,6;0;23,6;0,67
07-12-2020;634;0;0;0;225;0,85;1,96;19,8;1,557;97,88;0,2;0,6;0;24,2;0,75
07-12-2020;667,9;0;0;0;196;0,91;2,15;20,5;1,585;97,88;0,2;0,5;0;24,8;0,82
07-12-2020;783,2;0;0;0;260;0,99;3,73;20,8;1,571;97,88;0,3;0,5;0;25;0,89
07-12-2020;827,3;0;0;0;211;1,15;2,34;21,5;1,63;97,88;0,2;0,5;0;25,3;0,94
07-12-2020;867,1;0;0;0;256;1,39;3,41;21,7;1,62;97,92;0,1;0,5;0;25,5;0,97
07-12-2020;906,3;0;0;0;227;1,33;3,27;21,8;1,584;97,93;0,1;0,6;0;25,4;1,02
07-12-2020;938;0;0;0;276;1,46;3,07;21,9;1,568;97,94;0,2;0,5;0;25,3;1,06
07-12-2020;969,9;0;0;0;250;1,47;3,1;22,3;1,567;97,94;0,1;0,6;0;25,2;1,13
07-12-2020;999,6;0;0;0;242;0,88;2,84;23;1,642;97,92;0,2;0,6;0;25,6;1,17
07-12-2020;1022;0;0;0;300;1,43;4,73;23,4;1,621;97,91;0,3;0,6;0;26;1,26
07-12-2020;1038,6;0;0;0;278;1,71;3,65;23,7;1,567;97,91;0,3;0,4;0;26,1;1,36
07-12-2020;1054,5;0;0;0;326;1,63;3,79;23,9;1,552;97,9;0,2;0,5;0;26,1;1,41
07-12-2020;1064,1;0;0;0;349;1,4;4,19;24,4;1,583;97,91;0,1;0,4;0;26,2;1,47
07-12-2020;1070,5;0;0;0;286;1,8;3,81;24,7;1,58;97,91;0,5;0,2;0;26,5;1,52
07-12-2020;1073,8;0;0;0;299;2;6,59;24,8;1,591;97,9;0,2;0,5;0;26,6;1,55
07-12-2020;1052;0;0;0;292;1,51;4,56;25,1;1,571;97,9;0,1;0,3;0;26,8;1,62
07-12-2020;930;0;0;0;282;1,87;4,46;25,4;1,57;97,89;0,2;0,4;0;27,1;1,66
07-12-2020;953,3;0;0;0;318;1,58;3,86;25,7;1,572;97,9;0,2;0,3;0;27,3;1,72
07-12-2020;1019,2;0;0;0;0;2,05;4,58;25,8;1,543;97,9;0,2;0,5;0;27,6;1,77
